{'artist': 'Faster Pussycat', 'song': 'Arizona Indian Doll', 'genre': 'Metal', 'alternative_artist': 'The Pussycat Dolls', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'They Call Me Death', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Infected Core', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Crosses Toward Hell', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Ways of Barbarism', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Visions Beyond', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Servant of Emptiness', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Conquerors of Armagedon', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Hatred Inherit', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Iron Stakes', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Ominous', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Voodoo', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Unmerciful Order', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Intro / Ravager', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Soul Devourer', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Milonga de la Muerte', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Cursed Scrolls', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Eons', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Endless Madness Descends', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Dogma of Submission', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'The Isolated Truth', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Oracle of the Ungod', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': "Messiah's Abomination", 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Outro / MMIV', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Sentenced Morning', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Combustion Inferno', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Sons of Pest', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Twisting Sights', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Slaying Steel', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Bleeding Offers', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Black Wind', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Massacre Under the Sun', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Contradictions of Decay', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Whore of the Unlight', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Minotaur', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Origin of Terror', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Black Force Domain', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': "Vengeance's Revelation", 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Evil Mastermind', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Messiah of the Double Cross', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': "Creation's Scourge", 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Hunter of Souls', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'March of Black Hordes', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Rites of Defamation', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Rises from Black', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Kings of Killing', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Blind Possession', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Total Death', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Apocalyptic Victory', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Infamous Glory', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Vengeances Revelation (Ao Vivo)', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Meaning of Terror', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Prophecies of the Plague', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Unholy Blasphemies', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Aborticide (In the Crypts of Holiness)', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': "Vengeance's Revelations (Live at Metalmania 2004)", 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': "Sinner's Scorn", 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'The Dead Are Rising Up', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Insurrected Past', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Nuclear Winter', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Sacrifice of the Unborn', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Silent Scream', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Summons of Irreligious', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Obsession By Evil Force', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Agonize the Ending', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Rejected to Perish Below', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Krisiun', 'song': 'Meanest Evil', 'genre': 'Metal', 'alternative_artist': 'Krisiun', 'add_to_final_records': True}
{'artist': 'Disturbed', 'song': 'Fear', 'genre': 'Metal', 'alternative_artist': 'Fear', 'add_to_final_records': True}
{'artist': 'Glenn Danzig', 'song': 'Overture: Winged Night Demon', 'genre': 'Metal', 'alternative_artist': 'Glenn Danzig', 'add_to_final_records': True}
{'artist': 'Glenn Danzig', 'song': 'Shiddin', 'genre': 'Metal', 'alternative_artist': 'Glenn Danzig', 'add_to_final_records': True}
{'artist': 'Glenn Danzig', 'song': 'Unclean Sephira', 'genre': 'Metal', 'alternative_artist': 'Glenn Danzig', 'add_to_final_records': True}
{'artist': 'Glenn Danzig', 'song': 'LCKR', 'genre': 'Metal', 'alternative_artist': 'Glenn Danzig', 'add_to_final_records': True}
{'artist': 'Glenn Danzig', 'song': 'Zemaragad', 'genre': 'Metal', 'alternative_artist': 'Glenn Danzig', 'add_to_final_records': True}
{'artist': 'Glenn Danzig', 'song': 'Abbandonment / Recreation', 'genre': 'Metal', 'alternative_artist': 'Glenn Danzig', 'add_to_final_records': True}
{'artist': 'Glenn Danzig', 'song': 'Lamenta Lilith', 'genre': 'Metal', 'alternative_artist': 'Glenn Danzig', 'add_to_final_records': True}
{'artist': 'Glenn Danzig', 'song': 'Demons Reprise', 'genre': 'Metal', 'alternative_artist': 'Glenn Danzig', 'add_to_final_records': True}
{'artist': 'Glenn Danzig', 'song': 'Dance of the Succubi', 'genre': 'Metal', 'alternative_artist': 'Glenn Danzig', 'add_to_final_records': True}
{'artist': 'Glenn Danzig', 'song': 'Bridal Ceremony of the Lilitu', 'genre': 'Metal', 'alternative_artist': 'Glenn Danzig', 'add_to_final_records': True}
{'artist': 'Glenn Danzig', 'song': 'The Succubus Feeds', 'genre': 'Metal', 'alternative_artist': 'Glenn Danzig', 'add_to_final_records': True}
{'artist': 'Glenn Danzig', 'song': 'Lamia', 'genre': 'Metal', 'alternative_artist': 'Glenn Danzig', 'add_to_final_records': True}
{'artist': 'Black Label Society', 'song': 'Crazy Horse', 'genre': 'Metal', 'alternative_artist': 'Black Horse', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Fuel For the Fire', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Daggers and Rum', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Badass Rock N Roll', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Juggernaut of Justice', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Hope In Hell', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Mad Dog', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Race Against Time', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Bottom Feeder', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Plenty of Power', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Thumbhang', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'No One To Follow', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Shut the Fuck Up', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Zombie Apocalypse', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Fire In the Night', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Park That Truck', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Call of Duty', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'The Fight Is Never Won', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Sins of the Flesh', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Never Going to Stop', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Keep it Up', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Ambushed', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': "Forgive Don't Forget", 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Eat Your Words', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'The Chainsaw', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': "It's Your Move", 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Hard Wired', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Up, Down, Sideways', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Through With You', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Mankind Machine', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Gun Control', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Time Shows No Mercy', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Song of Pain', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Die for a Lie', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Go Away', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Flying', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Fire At Will', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Fast Driver', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Runaway Train', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Pay the Toll', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Fire on the Highway', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': "Can't Catch Me", 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Run Like Hell', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Straight Between the Eyes', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'White Rhino', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Doing What I Want', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Bitch in the Box', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Ego', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Pounding the Pavement', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Nanook of the North', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'You Get What You Pay For', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'In Hell', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Smash Your Face', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Rock That Shit', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': "What I'm About", 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Warming Up', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Black Smoke', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'World of Tomorrow', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Let It Go', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': "Don't Tell Me", 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Cruel World', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': "Don't Ask Me", 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Strength of Steel', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Holy Wood', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Kiss of Death', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Still Going Strong', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Concrete Jungle', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Waiting', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Defiant', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Paper General', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Flight of the Bumble Beast', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Cut Loose', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Pro Wrestling', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Wild Eyes', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'I Dreamed It Was the End of the World', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': '9-2-5', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'On the Way To Hell', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Real Metal', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Infanticide', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Left Behind', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Embalmer', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': "Love Me When I'm Dead", 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Bushpig', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Blood On the Ice', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Beat the Law', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Computer Drone', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Pow Wow', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Speed of Sound', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'The Creep', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Ball of Fire', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Az #85', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Toe Jam', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': "Smokin' Green", 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Turn It Up', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Disgruntled', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Secret Agent', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Running', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Corporate Preacher', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Brain Burn', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Swing Thing', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'What I Want To Be', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Show Me Your Tits', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Conspiracy', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Fukeneh!', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Stolen', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Bullshit', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'The Station', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'New Orleans Voo Doo', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Anvil', 'song': 'Machine Gun', 'genre': 'Metal', 'alternative_artist': 'Anvil', 'add_to_final_records': True}
{'artist': 'Rev Seven', 'song': 'Time Runs Out', 'genre': 'Metal', 'alternative_artist': 'Rev Run', 'add_to_final_records': True}
{'artist': 'Dio', 'song': 'Rainbow In the Dark', 'genre': 'Metal', 'alternative_artist': 'Dio', 'add_to_final_records': True}
{'artist': 'Dio', 'song': 'Holy Diver', 'genre': 'Metal', 'alternative_artist': 'Dio', 'add_to_final_records': True}
{'artist': 'Dio', 'song': 'The Last In Line', 'genre': 'Metal', 'alternative_artist': 'Dio', 'add_to_final_records': True}
{'artist': 'Dio', 'song': 'Stand Up and Shout', 'genre': 'Metal', 'alternative_artist': 'Dio', 'add_to_final_records': True}
{'artist': 'Dio', 'song': "Don't Talk to Strangers", 'genre': 'Metal', 'alternative_artist': 'Dio', 'add_to_final_records': True}
{'artist': 'Dio', 'song': 'Shame On the Night', 'genre': 'Metal', 'alternative_artist': 'Dio', 'add_to_final_records': True}
{'artist': 'Dio', 'song': 'Straight Through the Heart', 'genre': 'Metal', 'alternative_artist': 'Dio', 'add_to_final_records': True}
{'artist': 'Dio', 'song': 'Caught In the Middle', 'genre': 'Metal', 'alternative_artist': 'Dio', 'add_to_final_records': True}
{'artist': 'Dio', 'song': 'Invisible', 'genre': 'Metal', 'alternative_artist': 'Dio', 'add_to_final_records': True}
{'artist': 'Dio', 'song': 'Hungry for Heaven', 'genre': 'Metal', 'alternative_artist': 'Dio', 'add_to_final_records': True}
{'artist': 'Dio', 'song': 'Gypsy', 'genre': 'Metal', 'alternative_artist': 'Dio', 'add_to_final_records': True}
{'artist': 'Dio', 'song': 'We Rock', 'genre': 'Metal', 'alternative_artist': 'Dio', 'add_to_final_records': True}
{'artist': 'Dio', 'song': 'Mystery', 'genre': 'Metal', 'alternative_artist': 'Dio', 'add_to_final_records': True}
{'artist': 'Dio', 'song': "Rock 'N' Roll Children", 'genre': 'Metal', 'alternative_artist': 'Dio', 'add_to_final_records': True}
{'artist': 'Dio', 'song': 'Sacred Heart', 'genre': 'Metal', 'alternative_artist': 'Dio', 'add_to_final_records': True}
{'artist': 'Dio', 'song': 'Dream Evil', 'genre': 'Metal', 'alternative_artist': 'Dio', 'add_to_final_records': True}
{'artist': 'Dio', 'song': 'Lock Up the Wolves', 'genre': 'Metal', 'alternative_artist': 'Dio', 'add_to_final_records': True}
